Sujeto,Evento,Mu_C3,Beta_C3,Entropia_C3,ERD_Mu_C3,ERD_Beta_C3,Mu_Cz,Beta_Cz,Entropia_Cz,ERD_Mu_Cz,ERD_Beta_Cz,Mu_C4,Beta_C4,Entropia_C4,ERD_Mu_C4,ERD_Beta_C4,Coherencia_Mu_C3-Cz,Coherencia_Beta_C3-Cz,Coherencia_Mu_C3-C4,Coherencia_Beta_C3-C4,Coherencia_Mu_Cz-C4,Coherencia_Beta_Cz-C4
S024,T2,0.07986931749016987,0.3655536028358145,0.8767603340254708,0.11267638561989801,0.37858445697863696,0.09454878329983078,0.26993194686304534,0.8235305807002569,0.0,0.4584598670843699,0.0837996710376705,0.38525685126218384,0.8467984458280315,0.17365504168014306,0.8374173453223284,0.5543852814747041,0.36173589997394906,0.5871512432459722,0.3762334110500393,0.5788508291686442,0.575285269815903
S025,T0,0.07348071676973761,0.07464853400992982,0.4181824740327018,0.625,0.625,0.07309346780606522,0.07335001403728819,0.49023652001518947,0.5692089420470091,0.5842591669065881,0.0897432192836917,0.09276270863535961,0.46579620419686174,0.6021645528662964,0.6188429711350449,0.834331909468701,0.6561798197806448,0.7636347195160044,0.4772199532790227,0.5724608150835045,0.4856670517901249
S025,T1,0.052377064048660556,0.06456108748021573,0.4220762619209759,0.0,0.8977089547833943,0.056571651962734636,0.06004510618114325,0.4420784285225514,0.0,0.7581648217599911,0.06310270898364093,0.07447673632933367,0.45334455146857766,0.0,0.9999999999999999,0.876072355415485,0.6844458245821428,0.8378690970418261,0.5011275617343194,0.6820195033064721,0.5028553330352024
S025,T2,0.06507251495659747,0.06459380907787665,0.4361624694331989,0.13489693198044694,0.7486152206907368,0.07202220484898612,0.06255413231783818,0.37704168014461215,0.244041232408727,0.7959187059694535,0.08575305285678579,0.07882788009895998,0.45463432427964445,0.1587774182776039,0.7495357295501428,0.9509206357175466,0.7192002523705523,0.9054187499133464,0.5268000526721179,0.7029691314353074,0.5284513433449234
S026,T0,0.015381930111480282,0.030930750898220633,0.7485863057322104,0.625,0.625,0.01916349842684851,0.04081877110040364,0.7845998765921163,0.5692089420470091,0.5842591669065881,0.019240645849683956,0.0570370032945011,0.8194896481092533,0.6021645528662964,0.6188429711350449,0.8558316474232226,0.6946035370362271,0.790423601079275,0.5310631334535383,0.6901646054924516,0.5147212119007203
S026,T1,0.014851934273170234,0.029752582271813394,0.8426275383894457,0.7691707769436451,0.7125211424316807,0.017682831763792685,0.03791145219710196,0.8878243936049215,0.7412581353782365,0.379748542243622,0.01746020539330663,0.05450153219900359,1.0,0.8291820506764889,0.6813339281159857,0.8414983065081967,0.6730116780495661,0.7757474289130729,0.5510883243823743,0.6796468137059514,0.5292054003644178
S026,T2,0.014469115718527385,0.027772994098111254,0.7832095411096704,0.5707218702609578,0.5590571787933526,0.017184368561502385,0.035742856651378434,0.7235179836965024,0.6645598018255525,0.3563654510433325,0.018590219024629123,0.057270286883487835,0.5774605022309391,1.0,0.6402307697606994,0.8389705716619538,0.741107817509014,0.7416748038990167,0.5421049638126407,0.6550102562306902,0.5130563512944779
S027,T0,0.5352992373263167,0.29898782596267537,0.7978942158612152,0.625,0.625,0.45833525500052363,0.25378910742971444,0.8234546670449665,0.5692089420470091,0.5842591669065881,0.4382858151878241,0.3492463564147468,0.7839901544247434,0.6021645528662964,0.6188429711350449,0.6705475125631433,0.41614989844712325,0.5853428081756871,0.3155307837638411,0.4972245850953757,0.29145804794507246
S027,T1,0.28353085888626645,0.2692143834276299,0.4953834680702678,0.17031196571365165,0.7531043159768305,0.2442705021563825,0.21494073928500212,0.8736087030760455,0.2820789718278073,0.7366222239780401,0.24310623747368712,0.3016480247461626,0.6788835351828917,0.23506453945016015,0.5011682056899703,0.5745122909446201,0.3788653424601407,0.5386232594664453,0.2850814754489711,0.3868611255736055,0.2995609752267471
S027,T2,0.3411592562867225,0.2461788359818933,0.5989469617461789,0.18872845108348002,0.3487768637392425,0.2767720568057935,0.20561929701669884,0.728952758623894,0.010762489190482838,0.0,0.28968328828711265,0.2928064260558152,0.5412011422800593,0.10327742834219322,0.3737111513915926,0.4766037935103984,0.38500779554505904,0.3370864971824031,0.28110130941908407,0.1819901942375609,0.23363309087106543
S028,T0,0.7394789198271237,0.3843219233192992,0.6695296587986115,0.625,0.625,0.7012284917654883,0.43165685016887084,0.3449206297553413,0.5692089420470091,0.5842591669065881,0.7046557131274608,0.33531923741457564,0.6747195913038178,0.6021645528662964,0.6188429711350449,0.3056583834271642,0.11740719307345926,0.2731227597630948,0.23276588441219243,0.32823931376228355,0.23408064765143632
S028,T1,0.625813051518733,0.34242313349021825,0.7657185497783452,0.2907317962499189,0.3850815028872501,0.615955158896237,0.3627618518992975,0.36417824817602873,0.7198159176503309,0.1155439534321605,0.603262252368612,0.306520488134052,0.6326252923769276,0.6070005127573556,0.5096917193919975,0.4641363984853297,0.2068152084848952,0.43502500620596163,0.30593416104883575,0.4483493345868058,0.297890541506184
S028,T2,0.6604130122267956,0.33183058298397017,0.6287268355835354,0.2469074580591119,0.1878321999772386,0.6800502635926495,0.38077159205644384,0.31136905940521076,0.4436603318846276,0.0,0.6208172261340836,0.30945213497594903,0.6441309817442882,0.3751220030110051,0.35006773913779465,0.49058000030139426,0.17919993048507843,0.40544011068793645,0.27773210852274094,0.3824075647262718,0.24468858718151754
S029,T0,0.08063325822627881,0.03497011510226817,0.47365738147363334,0.625,0.625,0.09988306635101503,0.03502620972389828,0.4233412849556255,0.5692089420470091,0.5842591669065881,0.10798939553670224,0.04769225400823945,0.4854906100913734,0.6021645528662964,0.6188429711350449,0.16321258076944267,0.3660124172629051,0.146351483008607,0.2766660631380844,0.2090951486120206,0.3457540528652402
S029,T1,0.08199180371260484,0.03428693825420743,0.4647319672840551,0.0,0.14835892957511992,0.08715591957018862,0.030271216359371925,0.38257464967646015,0.0,0.0,0.08246460563575177,0.035899843845103856,0.4997750470440552,0.0,0.0,0.2877061796593541,0.3742978557360721,0.3056156734469937,0.31410583264763237,0.3852958547834099,0.39720384953658316
S029,T2,0.07555895763495418,0.03117440699537161,0.4507107231301326,0.0,0.03693017610078164,0.09275889178101158,0.034011042703304135,0.3314135628438182,0.2127219230045556,0.0,0.09399117006716343,0.04803232919588503,0.3971381680757835,0.1846255434184894,0.16560313413480698,0.331256726408377,0.4716673824845774,0.22661811140339666,0.2789609721284025,0.23709959878445452,0.3158758056818972
S030,T0,0.025192912322697006,0.017438692246622034,0.23627798840887104,0.625,0.625,0.027243457239673377,0.014507152652080826,0.21554121672942195,0.5692089420470091,0.5842591669065881,0.026610094844136213,0.016489827953218426,0.21301152138356239,0.6021645528662964,0.6188429711350449,0.6575816734455882,0.7103610901733874,0.732651603723775,0.7568456426746693,0.8647751685601136,0.8533833034527392
S030,T1,0.021698870751686493,0.016397336378919474,0.25731206925377625,0.36387186475443,0.0057133080456457375,0.021809075644476192,0.014124645003970364,0.20575072205292178,0.5391957981138923,0.3459735646566794,0.021768405627047484,0.016110112345344225,0.2498041796305961,0.5619239323521338,0.2954506932467541,0.6564062579603096,0.786368656149981,0.7184942483242366,0.7736549700406945,0.851502444510385,0.7920281512654128
S030,T2,0.022433043775658884,0.017855387776542116,0.20791851529358252,0.4582625748332914,0.6288890308836479,0.023681732052437683,0.017021675342759526,0.18873462528478235,0.43383148933632937,0.7952560106472142,0.024038910288813328,0.022024534315038813,0.24080461107861906,0.5621789607978317,0.8390443650086641,0.7253140405939247,0.6264040372224684,0.7734430626674483,0.6560458214707683,0.8520972932985241,0.7803737104683401
S031,T0,0.5813568035041269,0.28088457050540394,0.1744883335664984,0.625,0.625,0.6651187544051502,0.31396788158592237,0.0,0.5692089420470091,0.5842591669065881,0.5986648845401753,0.2582959239356708,0.0,0.6021645528662964,0.6188429711350449,0.7976311822496245,0.6943231927948113,0.7589416268808141,0.6159230806448148,0.7120794966529164,0.6789486822722519
S031,T1,0.5653607004533697,0.27367850869076626,0.3588047643431769,0.5538159957759565,0.578048842273786,0.6265228477186677,0.3072828314223536,0.0,0.2843611515853854,0.40169498397836234,0.5361545942649572,0.24855565185055717,0.0,0.16027653758844684,0.2042272655223351,0.8262616833864345,0.682982674197568,0.799395864316842,0.6192955608664731,0.7512042314899968,0.6867822566181612
S031,T2,0.44705690508157186,0.2595936001065922,0.23750130078370146,0.29981444662137774,0.6960273292579354,0.56916068327543,0.2905260930461002,0.038910236105208496,0.27832690832369944,1.0,0.5628578341303733,0.23558395226703024,0.12992441457614468,0.43726513659795574,0.9999999999999999,0.8186533433887324,0.7111746965748589,0.753589130652004,0.610435778376049,0.7058234431396727,0.6661021070665298
S032,T0,0.1801862290130286,0.4177400314931586,0.7088496913976625,0.625,0.625,0.2163989640576857,0.5444230270897312,0.6437673745026529,0.5692089420470091,0.5842591669065881,0.20413547016333355,0.5661270314208251,0.7593468376029606,0.6021645528662964,0.6188429711350449,0.0,0.0,0.18101989984299716,0.0,0.0,0.0
S032,T1,0.14935898693108257,0.3105008796165829,0.6887092249799731,0.07620789246409543,0.0,0.17668922882550683,0.37995583555348406,0.7607259028968343,0.33553209879227996,0.0,0.1692597397075169,0.41044806523422267,0.9004350795791476,0.594937156372627,0.0,0.09267626637158743,0.0,0.3861963351885104,0.06422681392343474,0.1590847574789226,0.0
S032,T2,0.12773770942562773,0.2826242326597371,0.7733036452585422,0.2609621276739189,0.22466558859117253,0.1870734673153803,0.38826505024708136,0.721163973059979,0.6229043338607405,0.0,0.17788882894391905,0.4591294386512489,0.7964193385478457,0.6188012901057621,0.3662081117475382,0.25844840879261843,0.0333979138398236,0.4147887103253963,0.04092923828250631,0.132923225121514,0.0
S033,T0,0.19253058441441523,0.20134967028088238,0.6227471599684871,0.625,0.625,0.0537942605406043,0.10505656582863043,0.5742399482963618,0.5692089420470091,0.5842591669065881,0.12688623133697666,0.17404069943545727,0.4084138315020134,0.6021645528662964,0.6188429711350449,0.2901303693992767,0.4406564478170878,0.0,0.1899010905308253,0.0,0.2657795518875412
S033,T1,0.1669541270958712,0.13882038261845964,0.5910191989065632,0.0,0.0,0.04557621948537406,0.08766835598328605,0.579430403767224,0.22534548824006123,0.0,0.06074466560014284,0.12212569892338486,0.5361505312213024,0.0,0.0,0.2648487948628746,0.45953429313814587,0.007048569921145387,0.23448018855879293,0.0,0.34711285489629107
S033,T2,0.07791524812786177,0.1254100977782907,0.39428692036458024,0.0,0.0,0.03990345257968185,0.08720014477133808,0.41688473518439806,0.1741408003947178,0.60311735664118,0.10409663038125277,0.13096119306606413,0.42898038206714006,0.0,0.1900866293521255,0.23191666263851207,0.5118941283779925,0.0,0.24387196244239895,0.0,0.2895337665590465
S034,T0,0.10023954517753256,0.017566942347196506,0.0,0.625,0.625,0.07839292032287755,0.012119884718853512,0.20580369760725525,0.5692089420470091,0.5842591669065881,0.09462104274811195,0.015126063653363251,0.12664730294515714,0.6021645528662964,0.6188429711350449,0.17851822692043595,0.4070685418871576,0.005337323449036882,0.2544639394057935,0.0,0.31588073394113636
S034,T1,0.06556808097091926,0.014607505067556256,0.06342024815824465,0.0,0.18589567041161809,0.04653060987073154,0.010775050416373024,0.24999507074122396,0.0,0.4817580836051253,0.04594993578679907,0.011958009773842086,0.11112173708829864,0.0,0.08074896996566072,0.25872179380754545,0.46778134143668737,0.13363352510671023,0.3206371556939794,0.019844570501758252,0.4017684068036106
S034,T2,0.05542405575135034,0.013290618185894727,0.311882317279115,0.0,0.05564133499020385,0.07165979047918768,0.011586198806535192,0.2025475244461281,0.0,0.26454203862208675,0.09372271364281502,0.013975466828416046,0.09437798435178046,0.0,0.1881401693259862,0.3774266751631701,0.4938888883209047,0.07921287781724816,0.28791411451017557,0.0,0.3239769090371958
S035,T0,0.11644606262227183,0.061712381473126986,0.298167745150582,0.625,0.625,0.09785637868840871,0.0636743845562782,0.3045010211012855,0.5692089420470091,0.5842591669065881,0.1342805744146655,0.075504318655493,0.19516499632072026,0.6021645528662964,0.6188429711350449,0.0,0.19803189294987533,0.32392452930967885,0.4222648524475318,0.8173866147370806,0.8820690390599302
S035,T1,0.07852980796254633,0.043929314505720525,0.3330730518471883,0.0,0.0919460761289086,0.06959239410819187,0.04422969196818974,0.29995899890023714,0.01157370738896868,0.41120030943252084,0.08736910506183677,0.051891016343224454,0.2528946585644545,0.0,0.3397706459630217,0.1401634743056177,0.22645752345326287,0.42290814149573963,0.4285471887399708,0.8678617433621002,0.8696784119194925
S035,T2,0.08210978299774507,0.04180874377133419,0.42236039260601177,0.13805603086605572,0.0,0.07406218766097972,0.04706682867429945,0.3982108213486344,0.6931392562004,0.0,0.0981401733358448,0.05717617534216784,0.29173687949772265,0.5395183036287272,0.0,0.16313356532440992,0.20491217951918672,0.4070744751008894,0.4353068967103106,0.8469310513922136,0.8885358027742611
S036,T0,0.6157975797171155,0.9736353704673363,0.418478682728201,0.625,0.625,0.6189248478036653,0.9276070314884644,0.262045911398076,0.5692089420470091,0.5842591669065881,0.5750223331905806,0.8865867711201366,0.31314541386560224,0.6021645528662964,0.6188429711350449,0.8821330119157387,0.7402389325381837,0.7389492236723851,0.5548200833725537,0.7091023678863079,0.6118512983885629
S036,T1,0.6251952708431072,0.8396221145648213,0.3397554380858976,1.0,0.3904363364201755,0.6461247447171778,0.8291520095484365,0.28591635865227194,0.9999999999999999,0.42311292375533227,0.5760957104477301,0.7774909466792189,0.33138418642112266,1.0,0.402323876070457,0.9635648659293397,0.8068528393804313,0.8410022760699468,0.6305921912475767,0.756646670877719,0.6579139274594028
S036,T2,0.6815768516770403,0.8111329512134181,0.44404725741981377,0.555123168290646,0.4399817608139548,0.707252642268791,0.8254916198121941,0.45599708343429746,0.576754811853211,0.7575518334223587,0.6173888261686961,0.7951006408316929,0.5413987904902073,0.441274937193867,0.8500783315094955,0.9527995026002305,0.7748741101551084,0.8416417955919439,0.6053451400149901,0.7710982792706301,0.6507435838607178
S037,T0,0.008666695516232647,0.03313405089649347,1.0,0.625,0.625,0.005859558835518133,0.020110990509767255,0.9013592524489098,0.5692089420470091,0.5842591669065881,0.009057938266268639,0.026144513762800154,0.8224376880665134,0.6021645528662964,0.6188429711350449,0.7503129875253842,0.5883481829436172,0.9993189081584544,0.8626622184967131,0.9958259437708569,0.9980809601748206
S037,T1,0.008039438067014383,0.03398678194272054,0.8504543670902125,1.0,1.0,0.00505187819389291,0.02162031785036846,0.8538666883009405,0.6561734907248316,1.0,0.00804912123460482,0.02798934683468696,0.8083044085486255,0.7203116810319858,0.9999999999999999,0.7522526995589869,0.561929187610144,1.0,0.8437403342254212,0.9957026450490695,0.9984556219407712
S037,T2,0.007554545696587875,0.03157870312847309,0.8088871394096784,0.42700551152418925,0.7778973084517196,0.005347124401445507,0.020189009938016988,0.7495993548522943,0.3782428139183519,0.8516554951702189,0.008455873465920622,0.02635075251116167,0.7141560266894704,0.375211252827839,0.8705299584069044,0.7468819784347234,0.5636634917391337,0.9987148551839069,0.8459720476193409,0.995238045100003,0.9983492489780226
S038,T0,0.1706658796340581,0.2637448254452723,0.5208709675760486,0.625,0.625,0.1708540089703771,0.216469458107132,0.38857299439212745,0.5692089420470091,0.5842591669065881,0.13240815888255628,0.17754969053815753,0.5159260466328128,0.6021645528662964,0.6188429711350449,0.546634921492084,0.45326511557400617,0.41687110089798596,0.34386112237051714,0.46258143782994743,0.4659648199478551
S038,T1,0.17644465163366638,0.2629625723206702,0.6792564765927034,0.8398844472438499,0.7182241287355848,0.18533079952001,0.22391821614337584,0.5490551690171404,0.8411185568222745,0.8091737720211579,0.14097380129756198,0.18535771627601544,0.43808541098293685,0.6910377217955165,0.605821940470978,0.5443209211511899,0.43948607388981276,0.4375825618944513,0.3466586158905708,0.4706444829531987,0.47569118751764594
S038,T2,0.19391219004797616,0.273816824729088,0.7395054440130515,0.8117201710508968,0.2734372552442007,0.20080400924373795,0.22846017722970202,0.5820834868629374,0.7765114610274121,0.5553379418726675,0.15117217695234805,0.1850560155183097,0.5205242468630586,0.8503361755197092,0.8591874597546221,0.5615460358890547,0.45246979248069796,0.4556597858882865,0.36183188717025655,0.5191962246544514,0.48164444241302995
S039,T0,0.46169083673836,0.5483302959645411,0.5598055297306519,0.625,0.625,0.5152595410308548,0.6351556576801016,0.5113544992581129,0.5692089420470091,0.5842591669065881,0.5846970646897431,0.6665169237508364,0.6054832151884699,0.6021645528662964,0.6188429711350449,0.2910302289787041,0.16417080490533187,0.36018822598820055,0.2103409520844824,0.39484461285899697,0.35664346638387623
S039,T1,0.424960584942683,0.44462952893545715,0.5205323147965544,0.7688528606451646,0.7048401880306994,0.5599319941873175,0.5522752621451508,0.5188272334654775,0.6556538601819746,0.35424189520293403,0.612101485656264,0.625617778210431,0.5034882095869653,0.7751618120244831,0.6317167177653815,0.4036932767157795,0.23877293450705128,0.45739753618283563,0.2440260397699781,0.45905745555437105,0.3774959475950279
S039,T2,0.3810852418417275,0.4963572416622372,0.7104130337878236,0.6688597336670172,0.43385800112509426,0.48723487383010883,0.5400159423927118,0.6077801405342107,0.7946830801944187,0.9956807787445596,0.550502267419694,0.608792093509218,0.5616208932707121,0.6398725732141982,0.9999999999999999,0.34269451997345035,0.24546179640585786,0.4433222240872995,0.2574872842716618,0.4313602105879194,0.37478510089843386
S040,T0,0.08662938510345833,0.12508025967688405,0.6276338945377642,0.625,0.625,0.11271760871341287,0.17408794574766195,0.677816022604053,0.5692089420470091,0.5842591669065881,0.10151670308263115,0.1472074589268924,0.6553732744751171,0.6021645528662964,0.6188429711350449,0.06436135298622836,0.12314145022427281,0.46741372933554426,0.472185386878839,0.0,0.10548571971626641
S040,T1,0.0865496188601668,0.12474820943936943,0.9207612540059076,1.0,1.0,0.1266031765960723,0.1962416201378468,0.731881244388229,0.883682463855237,1.0,0.10023577435601859,0.14148310949346754,0.6820779824713468,1.0,0.68928312550927,0.0,0.04264397138777731,0.4694051428732672,0.4975247488063855,0.0,0.0
S040,T2,0.08597987082275083,0.12635593622455665,0.7516937103586279,1.0,0.46510624494834163,0.11071248790507497,0.17663857752394538,0.6702836383327271,0.9935305356004812,0.6374178179309233,0.09694902836555565,0.15008165042500854,0.7305607931751834,0.6826144576112053,0.45428245303032244,0.06550257750151789,0.1887731876109051,0.4387198778645761,0.5009295939331996,0.0,0.1554866855097412
S041,T0,0.014548442321498347,0.023009765642097134,0.43254019250019504,0.625,0.625,0.013545764886740896,0.023439333572231307,0.384957969072949,0.5692089420470091,0.5842591669065881,0.014164378439661186,0.023843011353958485,0.45296165600156346,0.6021645528662964,0.6188429711350449,0.7028395285806761,0.5463116417513714,0.6398609329646444,0.523082378144591,0.7221478225246526,0.6773741377167117
S041,T1,0.014946928259278774,0.01954341286044873,0.4221943613035197,0.466417189022158,0.7662934432190414,0.013569470747032285,0.02080003005568394,0.39149627922167207,0.5354264252907471,0.7071177896665646,0.013218935710256922,0.02014711778887968,0.3694782839919688,0.5680064346283423,0.3521254125866251,0.7646354517549858,0.5701923911593128,0.7149648919316879,0.5303089188724133,0.7637963796103496,0.6772638203224317
S041,T2,0.014594045806834675,0.02011070002502518,0.34026657677382666,0.7642409901014182,0.0,0.014429545920302012,0.02260558163359832,0.282830873188213,0.6270956661392593,0.0,0.014509436203930056,0.022842099950060216,0.2972587874555581,0.5941288211345872,0.005835024949058298,0.7391841487244333,0.5741571428190302,0.6852824768975615,0.5470148179905076,0.7517121746128502,0.6766854320196878
S042,T0,0.10499667768459697,0.07213013237065594,0.1328327236549527,0.625,0.625,0.11534503670320363,0.08109820488215883,0.3147529391392878,0.5692089420470091,0.5842591669065881,0.1096779973694594,0.09192510470202137,0.22236169961005325,0.6021645528662964,0.6188429711350449,0.4562504560696532,0.4364575568493736,0.510334593631787,0.3830257006711521,0.5044268985387509,0.5308112400111755
S042,T1,0.1218269369218003,0.0698525001119475,0.2613541905186627,0.843023236384395,0.1446558889849378,0.10668399423604585,0.05895747080353383,0.3871230360170499,0.43290939276227164,0.22257336465716376,0.09550173580724707,0.0633020314820876,0.32332154844335226,0.10758067934607851,0.0,0.5128535361230824,0.4566722149723428,0.5592570913307523,0.39853203340140814,0.5737371064098874,0.5376441365400961
S042,T2,0.09113169185562994,0.05261675055304989,0.4234961358496614,0.37995694787917855,0.5171004398287425,0.10943968489767852,0.06392176498855984,0.34009761132988037,0.2865390089247988,0.6232568874347297,0.11326232028256997,0.09032798958299364,0.2673751382459397,0.43674342975061475,0.6293082611010945,0.5507635172189196,0.44119039542996963,0.5679819301285127,0.3754801338178298,0.5297134090742833,0.5295144674988979
S043,T0,0.2503694833585429,0.3969750144750091,0.6159108132729263,0.625,0.625,0.22907849270713626,0.493485510100062,0.5544605328434649,0.5692089420470091,0.5842591669065881,0.2273052721710693,0.3917539008499729,0.5689239223130065,0.6021645528662964,0.6188429711350449,0.20294037720590774,0.13909665119107062,0.29334032661757775,0.3093752201905887,0.4006376450356962,0.356851662308462
S043,T1,0.23978443850537617,0.3673354622540621,0.638840448334068,0.6977688470860735,0.38608270286101165,0.21479504123528873,0.4704708598252841,0.5333234769884894,0.8737158489801048,0.8661694913404694,0.19995683867270914,0.3368078904536023,0.5444527156979864,1.0,0.7872372160330201,0.12483159923470222,0.12470449153022733,0.32898385149564024,0.35322877071908226,0.5237409391207298,0.41424070470829466
S043,T2,0.2000102460054172,0.31648602713291835,0.5382770587770551,0.2625925606624719,0.565385985937154,0.21920424697923144,0.4673705240628443,0.4477307344432093,0.4926615383842128,0.9850467591036114,0.2097927459981915,0.3392026794793408,0.41953855045364397,0.5314683877101473,0.7329591037213173,0.4516222128509828,0.1823057680626221,0.4282602649558148,0.3636332177431306,0.3596019795081561,0.3387045967992056
S044,T0,0.9999999999999999,0.469500343946629,0.7040715537140712,0.625,0.625,1.0,0.48396123131258023,0.5371147344188165,0.5692089420470091,0.5842591669065881,1.0,0.4420442774941968,0.5669186891296754,0.6021645528662964,0.6188429711350449,0.5944528606150801,0.497702471460961,0.5459703365274661,0.3688129782255762,0.5459865830155356,0.4196965678582101
S044,T1,0.9999999999999999,0.41019408755895487,0.5706527306227438,0.7735132383453611,0.3077894259796121,1.0,0.4438406953885067,0.6516977949204039,0.7158056041023035,0.44190869026728513,1.0,0.41490034788335217,0.5465445766279866,0.31699315941521755,0.6009644763884051,0.7064297368410444,0.5494305494499714,0.696257772067708,0.40773092471656575,0.6765275287734119,0.451999911784597
S044,T2,0.8746674311138796,0.35497764001165794,0.7818474574088552,0.5239624110699059,0.45226897946148786,0.9544242637346473,0.4249246378176548,0.7473820900324495,0.545227931903848,0.6000491299956017,1.0,0.40105475505270705,0.6898373855545057,0.3925685903147521,0.8785979079498746,0.7350819475520425,0.5332508060578385,0.6680382800294227,0.4075494768376543,0.6183542793025033,0.4363640298836281
S045,T0,0.4472973773599478,0.6097225042273294,0.8101752155329649,0.625,0.625,0.4389373641764865,0.612687174938664,0.6054966633731329,0.5692089420470091,0.5842591669065881,0.3439373273616164,0.51160430093935,0.8334082560004417,0.6021645528662964,0.6188429711350449,0.8061318494379486,0.5214402282520347,0.6920893760392839,0.363335329110722,0.6411334427300127,0.3645408107324709
S045,T1,0.43428669665295105,0.549006756611102,0.8678840299669757,0.8256735474281821,0.32956540625862024,0.40908255928672854,0.47713689221134,0.7145539807785231,0.8211300215426645,0.15717216889637364,0.3124902722781892,0.4329495034375023,0.9747780695521033,1.0,0.5173896425209388,0.7704176909125855,0.49014967521775255,0.7369107563185981,0.3591845985146639,0.7214156698906468,0.4092394130341451
S045,T2,0.49425938960185495,0.5096804094137171,0.7476238208019357,0.8646004489966863,0.05247501922674902,0.48986600590569584,0.4381430276119457,0.6064408015021208,0.8577786328297798,0.0,0.3701742317829862,0.4461101472529501,0.8665537273940727,0.9441910196952273,0.3085888577829848,0.8725196918369857,0.514747302166904,0.7607452340176569,0.35833234040400647,0.6885509386235272,0.3720620766402424
S046,T0,0.21115308452974546,0.2652476938611498,0.5631558671341983,0.625,0.625,0.2575051887853519,0.3817962369445781,0.5848405702855097,0.5692089420470091,0.5842591669065881,0.265554050601358,0.35185986667860414,0.6531251522153527,0.6021645528662964,0.6188429711350449,0.7153683130787087,0.6703462503683377,0.8412483462316183,0.6859877618706929,0.6783256364945301,0.5671035675498723
S046,T1,0.20170814402539067,0.25520903684522495,0.7056893270453839,0.6378945860209134,0.9107395281551536,0.24083392317496438,0.3570609879987964,0.7402354693891928,0.5492457379452573,0.8349309192920837,0.2387284845610088,0.3217941555308235,0.7125163131160492,0.4326182737548516,0.6803816958529216,0.7194049397831337,0.6600411158768151,0.8622742994177512,0.6931504608785887,0.7217254407457062,0.5524970496882566
S046,T2,0.20057245269011495,0.2511471620246996,0.6055904321906487,0.4558476275722729,0.5154788087188762,0.24322840284913536,0.358769767844697,0.5436923755719041,0.5282818500179138,0.39247349276866605,0.2465694840314323,0.34066504215591936,0.602704629352101,0.6207614143061846,0.6830160487029283,0.7531125963313208,0.6494224283245578,0.8538869379979249,0.6659205845694998,0.7009324196194388,0.5571671284750939
S047,T0,0.04179635629103045,0.03631842680639698,0.17077044314299128,0.625,0.625,0.042711123785245296,0.038169449116669786,0.1871805245002114,0.5692089420470091,0.5842591669065881,0.03244397650607626,0.031167533059652638,0.1692791067360646,0.6021645528662964,0.6188429711350449,0.9648757836913482,0.9639523650643209,0.958753819291486,0.9812072536292977,0.8179070316849294,0.8348907998463135
S047,T1,0.04436422171811614,0.03642098353402122,0.14859608128893242,1.0,0.6888998137699667,0.04648090742859989,0.03835282970000022,0.19828638333773663,0.9999999999999999,0.7787321635281285,0.03564089728845776,0.031166205095835443,0.3367921337308759,1.0,0.8774565582987989,0.9540672806719463,0.9373053661648443,0.9713089788207148,0.9759781762611921,0.8361752836434103,0.8385566092429735
S047,T2,0.03556906050794607,0.03398359140824153,0.26148039538638224,0.5540329468231051,1.0,0.037206735766151515,0.034141384001576625,0.27081388702090425,0.5140184858932146,1.0,0.02913976447083193,0.028425943169084252,0.31095527207707296,0.588664509597157,0.9999999999999999,0.9660267200894643,0.979251558979217,0.9286762035334901,0.9999999999999998,0.7899985738514427,0.8445765515287142
S048,T0,0.9999999999999999,0.8876536622847627,0.3979126131430417,0.625,0.625,1.0,0.9999999999999999,0.39479197263990584,0.5692089420470091,0.5842591669065881,1.0,0.9041245717787154,0.34905986311021375,0.6021645528662964,0.6188429711350449,0.44735835335071217,0.4571790001935121,0.4683417570200764,0.5307195245558721,0.4519259347505359,0.5651415228732488
S048,T1,0.9999999999999999,0.8322585858525552,0.4394880018023608,0.0,0.12075020138738712,1.0,0.9913964049513863,0.3120045054072569,0.0,0.0,1.0,0.7945256722729013,0.22890018931551737,0.0,0.08783810609881149,0.46306445437913357,0.46824693735055334,0.5129359761660021,0.5611845067164575,0.5225075222727559,0.6034037925753037
S048,T2,0.9999999999999999,0.7050467271701447,0.39002512582156323,0.0,0.2942549895641049,1.0,0.8657804028395241,0.4725772293806687,0.0,0.0,1.0,0.7493974537754685,0.46579118252624996,0.017922624545840482,0.05546458829645007,0.5770999448785377,0.5709744774936594,0.4918830356189827,0.5788807321413305,0.44131439934173067,0.5682131658658476
S049,T0,0.21651628266721518,1.0000000000000002,0.5286745242657396,0.625,0.625,0.20305896065172127,0.9999999999999999,0.5120673823472557,0.5692089420470091,0.5842591669065881,0.20822197739817738,0.7599151539531768,0.49994987790067325,0.6021645528662964,0.6188429711350449,0.5926661084957761,0.40072923109174496,0.4566791314328491,0.15314937691129613,0.33199496164270215,0.12953877522657753
