Sujeto,Evento,Mu_C3,Beta_C3,Entropia_C3,ERD_Mu_C3,ERD_Beta_C3,Mu_Cz,Beta_Cz,Entropia_Cz,ERD_Mu_Cz,ERD_Beta_Cz,Mu_C4,Beta_C4,Entropia_C4,ERD_Mu_C4,ERD_Beta_C4,Coherencia_Mu_C3-Cz,Coherencia_Beta_C3-Cz,Coherencia_Mu_C3-C4,Coherencia_Beta_C3-C4,Coherencia_Mu_Cz-C4,Coherencia_Beta_Cz-C4
S024,T1,1.024832392825872e-11,1.2138491309275043e-11,1.7510526602801115,6.966565386925128,11.352847328828455,1.1910141657301984e-11,8.741529046271733e-12,1.67385003529052,-11.033395583703733,8.595525594194486,8.662609534517549e-12,1.0239150438411126e-11,1.7437317262061485,5.7909854251512405,8.110727457101936,0.7094763192995026,0.5905430799938836,0.5203185757935983,0.34159226306467305,0.7935449970186719,0.7450471172125364
S024,T2,1.0507372457971549e-11,1.1917813411470553e-11,1.684309163950418,-38.646706781473014,-12.617060261647278,1.2476045734096637e-11,8.4359400319634e-12,1.6445363937479969,-49.413966935745435,-5.576765854308083,8.627463357776541e-12,1.0240542758296389e-11,1.6786862943044298,-32.644188482485326,10.674196923284587,0.7217831474786276,0.5782859830048437,0.5026782207001217,0.3202423940915848,0.7732498366060578,0.7209225180022522
S025,T0,9.706832271017918e-12,2.616478655109701e-12,1.3111819582264992,,,9.76927219402166e-12,2.4598403680672914e-12,1.372567090494544,,,9.212190073397744e-12,2.5859260066661627e-12,1.364700657118806,,,0.8501732256125231,0.7307496025281905,0.6341218157658273,0.3975294360504911,0.7698162200106935,0.6625881167216583
S025,T1,7.062384318479031e-12,2.2939448560650387e-12,1.3143501839983587,-54.374912694772725,13.963345307705005,7.684902287099823e-12,2.0553705664718805e-12,1.3332698928116702,-52.75142597798427,7.709352271659125,6.591294701571734e-12,2.107379295691049e-12,1.3544391948786727,-57.10610100262424,25.131648540030216,0.8693163714144656,0.7453857933666018,0.6894110341430139,0.415826412034003,0.8286865957307661,0.6737763340011588
S025,T2,8.653220729775807e-12,2.294991089239441e-12,1.3258115904613004,-36.97051830290887,6.329392495247914,9.634123110451822e-12,2.1316450746969034e-12,1.280199642757224,-27.20919000920412,9.3830068359085,8.819637205479397e-12,2.2212493981437555e-12,1.3555021023727958,-33.77757742682766,6.382451030488531,0.9036435452226657,0.7633817019204697,0.7397215187647449,0.4354740882540709,0.8399436899799265,0.6904373206786667
S026,T0,2.4266130855507227e-12,1.2186558630587015e-12,1.5800188760935274,,,2.965540308786278e-12,1.4708891089830903e-12,1.6127687815388432,,,2.2761416894198226e-12,1.6509787967494137e-12,1.6561809929818077,,,0.8600335088230018,0.7506454761199214,0.6540739777182469,0.4387367101436367,0.8330632931314427,0.6815000865431803
S026,T1,2.360200582085228e-12,1.1809853582514632e-12,1.656536618063845,10.875402941829728,4.481290078901379,2.7787414082343285e-12,1.3825064826088753e-12,1.6970004054475996,14.396629965156071,-9.066090749912219,2.100981825762022e-12,1.584625127761139e-12,1.804940374591652,17.294369888837117,3.0517794376367293,0.8534599030854131,0.739465170629133,0.6431432726341222,0.4540623935207617,0.827411652314453,0.690928152406106
S026,T2,2.3122305099655275e-12,1.1176904409175984e-12,1.6081904739759827,-4.0944256828950625,-3.376428851791915,2.7158559658341698e-12,1.3165810797723287e-12,1.5629257095738756,7.97871247468394,-10.102678590689017,2.2121526503099204e-12,1.6570838641948715e-12,1.4567237003928037,35.56113304251895,1.0444846297040136,0.8523006247017568,0.7747254806547909,0.6177662321324913,0.4471872461005174,0.8141734197420979,0.6804163934189446
S027,T0,6.757620006584838e-11,9.789453886787018e-12,1.62013883026404,,,5.837085423145002e-11,7.94519698185123e-12,1.6444744478978535,,,4.3501836412778227e-11,9.298142563139772e-12,1.6269257027856727,,,0.7750578664224548,0.6064616545059041,0.5013313115610617,0.27378544647725434,0.7293887085188717,0.536173351820364
S027,T1,3.602771025323519e-11,8.83748437664595e-12,1.3739974443138565,-34.29901461671007,6.559244821324637,3.1364734977245685e-11,6.7642048302565706e-12,1.685400344407033,-24.026290696951808,6.754354716877353,2.4300055135151508e-11,8.05248689404542e-12,1.540306871689589,-27.96596508839984,-5.746710354004206,0.7310138652656608,0.5871556407772858,0.4665349353111178,0.2504819753670649,0.6700858961796894,0.5414477192649466
S027,T2,4.32489860924424e-11,8.100950843718511e-12,1.4582630846369824,-32.90978232279321,-14.143279734432346,3.5465087086348423e-11,6.480832562999387e-12,1.5673605079237287,-46.72934979503997,-26.171835171654102,2.8882308835824022e-11,7.821100894864326e-12,1.4268422010363218,-38.00560990902972,-11.971144036595591,0.6861107359598075,0.5903362146220228,0.316431837092538,0.24743587385526364,0.560000343883475,0.49853385926743277
S028,T0,9.316146487642955e-11,1.2517907567052423e-11,1.5156935164595027,,,8.901393596705138e-11,1.3352384419282702e-11,1.2539887355595896,,,6.97073266545485e-11,8.933667714367601e-12,1.5368753470705243,,,0.6077111684619347,0.45177211567158976,0.26879211592471375,0.21044379611743366,0.6385859928612008,0.4988251834802674
S028,T1,7.891826836943467e-11,1.1178244866572132e-11,1.5939587255856404,-25.21524461122086,-12.284396101154147,7.825596780053502e-11,1.1257973350652828e-11,1.2697030301780712,12.602400836358777,-20.77845426479276,5.9732230492979e-11,8.18000001118236e-12,1.5021852486242362,0.36840719297102,-5.330459985807813,0.6803928966957139,0.49806775544223214,0.38937571826209527,0.26644095714166893,0.7031260322535585,0.5403603984822467
S028,T2,8.325390620719056e-11,1.0839560983957343e-11,1.4824938251090996,-28.521097202071115,-22.384028254503235,8.634211938805176e-11,1.1805470267347486e-11,1.226610518280745,-10.50558185220725,-26.589569765481613,6.145929010918928e-11,8.256721660458187e-12,1.5116671382630058,-17.296278373154806,-13.125782768943942,0.6925205516263493,0.48376851217458505,0.3673411056812411,0.24485735630929972,0.6676928153147454,0.5057301165947602
S029,T0,1.0603100033769205e-11,1.3478096066367997e-12,1.3563197614373959,,,1.3149011658201153e-11,1.294794980709795e-12,1.3179803077816148,,,1.1007250241406083e-11,1.4064252689966733e-12,1.380930904366975,,,0.5423821882055178,0.5805003717592675,0.1743738014181283,0.2440414902289736,0.5745649473282738,0.5715157744741496
S029,T1,1.077333610035107e-11,1.325965860196576e-12,1.349057494444091,-55.406238687469646,-24.405153323487422,1.1543372060079113e-11,1.150242967006881e-12,1.2847145683019703,-65.3728829404297,-29.243234263148494,8.496119524885804e-12,1.0978160791983063e-12,1.3927027722153733,-75.74170774604369,-51.12097471992298,0.5994778674897431,0.584790587498096,0.29299259904663744,0.2726949025861871,0.6692448119989903,0.6050055397355809
S029,T2,9.967251634127303e-12,1.2264464695757236e-12,1.3376489461726842,-50.04892992202687,-30.110569792870123,1.2250235444606732e-11,1.2639338572923728e-12,1.242966914260482,-29.8299085346786,-29.10696884044548,9.630103785363109e-12,1.41532508902311e-12,1.308119265032774,-31.808447111184858,-22.1342107994443,0.6194511679004229,0.6352087129227897,0.2341557958744883,0.2457978304651252,0.5896128867498378,0.55206738887634
S030,T0,3.656003663748381e-12,7.872637440506788e-13,1.1631732592663335,,,3.9848969677832094e-12,6.710147161264643e-13,1.1484146105851614,,,3.0011486260336066e-12,5.898529744977975e-13,1.1563796788376999,,,0.7691114290272163,0.7588047669882815,0.6110458190088481,0.6115326280808339,0.9268887087074914,0.9019424338953458
S030,T1,3.218173720246878e-12,7.539676603313556e-13,1.1802878836198822,-19.697984227096597,-31.708947478799598,3.2993027469559982e-12,6.593864662946918e-13,1.1404255272807624,-2.5114219888505978,-10.563357761756238,2.5248228830967837e-12,5.799157585700323e-13,1.1867006716853774,-3.0655618286750856,-15.79303553074074,0.7685723559650541,0.7981616286533445,0.6005015248365659,0.624397146072679,0.919756729817363,0.8620050623745475
S030,T2,3.3101711756501334e-12,8.005870753728486e-13,1.1400982443507048,-12.577699327235727,0.1991276054130196,3.535554542749676e-12,7.474563198416109e-13,1.1265403234082065,-11.328033887080863,9.35362911560245,2.7481952994922816e-12,7.346970922365825e-13,1.179284087325951,-3.046133562948353,10.753653303267761,0.800175078454546,0.715331645906977,0.6414269976033113,0.5343884874965229,0.92007636646346,0.8544189393614589
S031,T0,7.334756288097805e-11,9.210624374232938e-12,1.1128973884374551,,,8.445838041465593e-11,9.774634442552973e-12,0.9248807700286222,,,5.927994110631104e-11,6.91795574035414e-12,0.9227182887322174,,,0.8333414128166603,0.7505003133405818,0.6306264348894787,0.5036817429612911,0.8448390627888471,0.7883992346069603
S031,T1,7.134312969018127e-11,8.980219337003795e-12,1.2628685946046971,-5.369706298052283,-2.4040106363517486,7.958917310775195e-11,9.571408614719431e-12,0.9417549627705859,-23.83532381795826,-8.093190526597576,5.313017413005655e-11,6.66305132005171e-12,0.9727193328265783,-33.663373349523916,-20.24798060455406,0.8464720309787995,0.7446281713254141,0.660756453385358,0.506262770241202,0.8658623871565104,0.7934982745055686
S031,T2,5.651876570052577e-11,8.529871564505696e-12,1.1641686215983815,-24.53010241622537,3.636767723672132,7.235244014237083e-11,9.062003008930202e-12,1.0042830150967759,-24.340253632950084,23.14632739401647,5.575724084115839e-11,6.323579944531337e-12,1.0879072256018691,-12.562166030842267,32.018062606079006,0.8429826681178361,0.7592260539244055,0.626639935066606,0.49948219962287604,0.8414774287019183,0.7800371259906479
S032,T0,2.3077843304314647e-11,1.3586410815565386e-11,1.5476867179910567,,,2.7848499484522875e-11,1.678048130646167e-11,1.4978488895072122,,,2.0466108167550836e-11,1.497394322395666e-11,1.606617036092459,,,0.46034450130173615,0.3501534019237148,0.20019458328541334,0.02710305231088132,0.44807213099446097,0.2511335246580539
S032,T1,1.9214955761410547e-11,1.0157569734802826e-11,1.5312991934024789,-41.39767730517174,-47.34432978901765,2.283877307704695e-11,1.1780671232700287e-11,1.5932875223215288,-19.553471763668583,-39.852406860001985,1.703503122828789e-11,1.0899800706959955e-11,1.7228884820730237,-0.5505886969087728,-32.18521516497715,0.5100325829192849,0.38095423390884287,0.35300848322988126,0.08145743887545621,0.5476923134580913,0.33400854391478924
S032,T2,1.6505645492412857e-11,9.266247949737253e-12,1.6001304266828538,-27.46089486068355,-20.49807139445895,2.414883453880383e-11,1.2033271735828221e-11,1.5610048273614816,4.4930910271001725,-30.159300972471982,1.7883961664981396e-11,1.217379974538091e-11,1.6371686485486208,1.2673996072464546,-12.337559006244433,0.5860595687428678,0.4082719517221477,0.3743038739309865,0.06362733333507217,0.5336346493487961,0.282106628571149
S033,T0,2.462468478233074e-11,6.667592948937233e-12,1.4776283925445761,,,7.33451034744095e-12,3.4237209789650095e-12,1.4411142281590208,,,1.2866322343752444e-11,4.712983541322647e-12,1.3174115892732248,,,0.6005896576632854,0.6191511921992798,0.02654202778974769,0.17763850295513064,0.21183953031772285,0.5194586734179067
S033,T1,2.141976044609621e-11,4.668295243426688e-12,1.4518125682600376,-50.358679158665765,-46.782279986777525,6.297733419783523e-12,2.895118611907083e-12,1.4453496608429304,-28.77360135870304,-30.823789532341735,6.359310219263852e-12,3.3543599839011692e-12,1.4226799700618498,-69.78341772129166,-44.545473085180966,0.5889949356502517,0.6289261762721041,0.07062201634265099,0.21175578773120943,0.34942973034730107,0.5724002475722133
S033,T2,1.0262512727167044e-11,4.239517742298927e-12,1.2917390632521262,-74.36615007453221,-40.272697292154,5.582064831092648e-12,2.8808849698519156e-12,1.31271173702133,-33.058276742048385,0.8359959771998801,1.0624279717770744e-11,3.585586226129791e-12,1.3343605748126668,-50.54997603813752,-20.938546164503947,0.5738914887550373,0.6560381981591716,0.044752642512663914,0.21894350211561678,0.26747631178946785,0.5349207962014056
S034,T0,1.305991668396694e-11,7.913643845888266e-13,0.9644477774844061,,,1.0437843945090038e-11,5.984416628030186e-13,1.1404687555476323,,,9.692070706257055e-12,5.541630527742528e-13,1.0852065433718152,,,0.5494017158894087,0.6017593108738011,0.06934749255667744,0.2270497561760978,0.38125809574126374,0.5520705967849372
S034,T1,8.715318914826601e-12,6.967399872227448e-13,1.0225255498272336,-72.07038607136197,-22.483183161406885,6.418138018016453e-12,5.575586390809293e-13,1.1765290949858904,-59.07760156390781,-4.543940564001678,4.903803607022453e-12,4.712545949211693e-13,1.0724118556887121,-76.00107380306954,-26.27810946766651,0.5861849495116187,0.6331965135057782,0.16490155991512323,0.2776934561279611,0.47287285134481283,0.6079767069954168
S034,T2,7.444195518467814e-12,6.546341353995671e-13,1.224689600182642,-73.56265512836822,-29.152514077802543,9.588401404471854e-12,5.822175868903123e-13,1.137811705061692,-50.86175000805452,-14.173270968711229,9.603693022499069e-12,5.240517566931882e-13,1.0586132547950626,-49.73234174739192,-21.033602584999564,0.6406257874003689,0.6467150507452514,0.12436946208526937,0.25264985129533807,0.440389162167094,0.5573405690885109
S035,T0,1.5090716396270924e-11,2.2028609560789317e-12,1.213530579169069,,,1.2893327487966823e-11,2.165700793497645e-12,1.2210061712113816,,,1.3593778362114504e-11,2.1342712833967095e-12,1.1416722783788067,,,0.46424728507114854,0.49351973801750854,0.306628900229015,0.3554711866038596,0.9014248955344528,0.9206145883835948
S035,T1,1.0339521741579091e-11,1.6342690799517036e-12,1.2419316876587951,-53.78299375834727,-27.293625222358752,9.327581478729697e-12,1.5745812578929312e-12,1.2172998627015876,-46.66146916160906,-7.671813185851245,8.97862454082482e-12,1.516307525840687e-12,1.1892475490819565,-50.557919227726536,-13.628646842985662,0.5318113283205027,0.5082385833467818,0.38035116654712653,0.3602791855502216,0.9285472519159611,0.9125492660456678
S035,T2,1.0788119800744297e-11,1.5664664171975709e-12,1.3145813702326212,-36.73221429954271,-37.2635388030744,9.891484578723703e-12,1.6608303422929602e-12,1.2974737477079632,10.370167042265805,-32.19138141106724,1.0038283033512018e-11,1.6546209506669629e-12,1.2212575956297747,-4.772440084634569,-37.707502928211426,0.542345949872396,0.4970823634383484,0.36855836827503374,0.36545252669055894,0.9173003328414957,0.9248239422159824
S036,T0,7.766325369261303e-11,3.1360486249067906e-11,1.3114229718743549,,,7.863061973045966e-11,2.8429292400039408e-11,1.1863626297639354,,,5.695398515755455e-11,2.3360423957196654e-11,1.238900463755512,,,0.8720959303867815,0.7742755703707233,0.615736240026713,0.4569183841041461,0.8432393294231044,0.7447241225307158
S036,T1,7.884085575919278e-11,2.7075575848674668e-11,1.247368888889698,46.57797831022209,-12.010215923444527,8.206212188104123e-11,2.5436255272633607e-11,1.2058410113910425,49.391855973273096,-7.143719143317766,5.705958409142636e-11,2.050536943269017e-11,1.253931117112855,37.83562333023633,-10.57382626378006,0.9094424852437253,0.8087683775389871,0.6917446028381959,0.5149083098050672,0.8687868330109265,0.7747072659969764
S036,T2,8.590589601396771e-11,2.6164669598984498e-11,1.3322271398496148,-5.271100823953398,-9.473372680520493,8.97739346344449e-11,2.53249792588207e-11,1.3446275715857594,0.6314188009936734,7.682178094734223,6.112200386726486e-11,2.096621784025158e-11,1.427005083802933,-12.256696296768515,11.292502981839329,0.9045052375659508,0.7922097309598674,0.6922209122744254,0.4955862311906004,0.8765522747997019,0.7700399370763643
S037,T0,1.58514319354074e-12,1.28910369312003e-12,1.7845845505557598,,,1.2871333109943846e-12,8.413716408776906e-13,1.708044905076147,,,1.2743661649479824e-12,8.425175887907382e-13,1.658610485786013,,,0.8116401808306463,0.6956262524615432,0.8096576659771368,0.6925161923755911,0.9973076640655741,0.9961292115119188
S037,T1,1.506543071598658e-12,1.3163687282399478e-12,1.6629050082055825,31.623767264292475,22.77118350415782,1.1852374153028391e-12,8.872552604108802e-13,1.6692907804016959,7.276967727428286,18.562282757775765,1.1751186708299016e-12,8.907971543546986e-13,1.646963187450056,9.000540290993994,20.232457814783757,0.812529778184742,0.6819464466249815,0.810164938171196,0.6780348918840768,0.9972414106063991,0.9963730868118402
S037,T2,1.4457823751863518e-12,1.2393733453082666e-12,1.6290833502773687,-14.935549964314863,7.828704841121861,1.222485276917509e-12,8.437434350310927e-13,1.5842082140582203,-15.979549972396528,11.853855427934588,1.215134985402279e-12,8.479148885925924e-13,1.5693750883840694,-17.289479252559588,12.291269162532746,0.8100666397296707,0.6828444725887496,0.8092077717645865,0.6797428672529634,0.9969917620024893,0.9963038463914092
S038,T0,2.188487122713821e-11,8.662601931425708e-12,1.3947356445218468,,,2.2102609644308108e-11,6.810677951706748e-12,1.2896092418813343,,,1.3409569983710023e-11,4.804814378804818e-12,1.406012882610918,,,0.718228650927393,0.6256799842519367,0.3758548231131825,0.29546722724007546,0.710773524924386,0.6497635156112048
S038,T1,2.260899524417583e-11,8.63759034188724e-12,1.523607854810143,16.20962999056815,4.773296504248781,2.392898193029664e-11,7.037120533468808e-12,1.4205633462768679,22.752690855988583,9.97061264816826,1.4252258517426372e-11,5.009151614666736e-12,1.341864069525665,6.770427264334118,-0.6358890239039893,0.7171673961921667,0.6185451703623702,0.3912805669277089,0.29760820557532636,0.715106129700446,0.6560946148153368
S038,T2,2.479781046048585e-11,8.984641823623905e-12,1.5726301274110497,14.085081183544123,-18.000846383093165,2.588106110957451e-11,7.175196356263173e-12,1.4475145873931712,17.34653675975078,-1.2820969628754832,1.5255575467917402e-11,5.0012560593808285e-12,1.4098022798150385,18.905907603957086,11.7373521506839,0.7250672371115122,0.6252681644474188,0.4047443503978513,0.3092206167755028,0.7411949714178614,0.6599697148523973
S039,T0,5.835250847097695e-11,1.7761875239999458e-11,1.4264152035460447,,,6.55523450493936e-11,1.953875738698089e-11,1.389799447077837,,,5.790578595732249e-11,1.7601162164556346e-11,1.4798173424301062,,,0.6010023543352907,0.4759864024755177,0.3336378347907068,0.19328154214296353,0.6743757512671372,0.5786039249852847
S039,T1,5.3749928981962376e-11,1.4446169698937837e-11,1.394460095751731,10.851421189625524,4.088006995554054,7.118816122787339e-11,1.701918960788589e-11,1.395897228453232,7.23348639224003,-10.19681722037286,6.060183491696232e-11,1.6530825227996307e-11,1.3957628059359573,13.17906601251583,0.6286963290350732,0.6526722658659847,0.5146155265229598,0.4060386140358393,0.2190614206087019,0.7088799447441281,0.59217724783709
S039,T2,4.825201529072811e-11,1.6100100220652546e-11,1.548958749697166,3.308522619230937,-9.786923701186023,6.201679099657957e-11,1.6646505732012702e-11,1.468483160852166,18.867090689413686,18.23859115165891,5.454169927519051e-11,1.609049446849842e-11,1.4436702083953405,2.8726263744553076,23.351020849504387,0.6246968078283688,0.5180790318867431,0.3955554251129382,0.2293635831113223,0.693997079276923,0.5904127001536736
S040,T0,1.1354460267615562e-11,4.228971571312741e-12,1.4816045409242156,,,1.4768200137419954e-11,5.522278055917077e-12,1.525632724244099,,,1.0370466279497677e-11,4.010753505354239e-12,1.5209319615653678,,,0.49704670068898105,0.45474132488828756,0.4134986010255,0.39367638062322824,0.4499075299955222,0.4151200139949571
S040,T1,1.1344464951565684e-11,4.218354669972665e-12,1.7201110239046709,34.31656643906362,36.85486094737877,1.651998457259262e-11,6.195750761033855e-12,1.5697501641668576,26.314328127051827,27.79505804631956,1.0244448416723801e-11,3.8609463992297805e-12,1.5429394298683212,35.2326170572759,3.439982760526138,0.4665245788344392,0.41305957783787006,0.4149817911812758,0.41306910647837825,0.39452924576015536,0.34443434219687624
S040,T2,1.1273071195663752e-11,4.2697597729712116e-12,1.5825472519844328,45.43700993990098,-8.186939501510848,1.4515236812306425e-11,5.599817377470502e-12,1.5194862681749475,35.50612967335504,2.356558027847101,9.921098103319494e-12,4.085971539436181e-12,1.582894329204926,6.1287364348603965,-8.036401259657557,0.49757009297177535,0.48872556285163565,0.39212763149714264,0.4156749032743807,0.43998185033975284,0.4476667044700435
S041,T0,2.322170735744495e-12,9.653920207861545e-13,1.3228642827339032,,,2.256814654951287e-12,9.425534207646174e-13,1.2866593665811874,,,1.7767381265288173e-12,7.822869163594157e-13,1.354123649026052,,,0.7898677410378439,0.6738596517906255,0.5419360099155792,0.43262887679463685,0.8502491871391402,0.7873743301181136
S041,T1,2.3721040499534867e-12,8.545596185324418e-13,1.3144462769336063,-11.96256277169263,7.234559418663501,2.2598053541745212e-12,8.623184742899639e-13,1.291994654140612,-2.8268333237416834,5.446403702432576,1.6837254009498533e-12,6.855648126570215e-13,1.285324631879554,-2.6021920654227606,-13.02529518123702,0.8182087982656379,0.6862251490780379,0.5978728861542968,0.4381594944801352,0.8726286646922483,0.7873025221834332
S041,T2,2.3278851987817796e-12,8.72697933694872e-13,1.2477847828239743,10.503528561576477,-35.064579974058695,2.3683112730065403e-12,9.17207324057685e-13,1.2033232427571405,4.843810834072369,-30.559207179420522,1.810684934874421e-12,7.560929107961919e-13,1.2258082244691184,-0.6121683052459658,-29.936572196340084,0.8065362347912453,0.6882781049989771,0.57576564175512,0.4509448567432947,0.8661353258250161,0.7869260369542964
S042,T0,1.3656021513994709e-11,2.5359558344094723e-12,1.0790038172797334,,,1.5099672893590077e-11,2.695385720777179e-12,1.2293717778473834,,,1.117337501448604e-11,2.564005782754047e-12,1.1640852021849508,,,0.6767762188662176,0.6169769985010644,0.44546574506448805,0.3254406706278154,0.733258806868373,0.691973427534421
S042,T1,1.5764980809750665e-11,2.4631313209843958e-12,1.1835768025676658,16.44640194516621,-24.594757784735243,1.400700750787806e-11,2.0223064017180707e-12,1.2884260699754027,-11.405192535208263,-16.03376994008018,9.778713354490492e-12,1.8149355491255455e-12,1.2472866613951958,-37.67778489420234,-35.78739396723536,0.702735716656042,0.6274441867754164,0.4819028615189854,0.3373079804881198,0.7705020236756618,0.6964211049911652
S042,T2,1.191863349534268e-11,1.9120392514266143e-12,1.3155054809232887,-18.484619327198434,-5.524713401572918,1.435466170898764e-11,2.1732211698463867e-12,1.25005313299273,-23.653086368160565,1.72879464786003,1.152600096752882e-11,2.5222090341607283e-12,1.2011809766126689,-12.601910065017988,0.5110780546541623,0.7201221215926765,0.6194276712848363,0.48840105728316946,0.3196658958001544,0.7468462858718345,0.69112933076741
S043,T0,3.187233806356309e-11,1.2922474723675081e-11,1.47206591959851,,,2.944813164369239e-11,1.523197848229074e-11,1.424974145049145,,,2.2745555001123087e-11,1.0410571546443141e-11,1.449688667020184,,,0.5606022858188193,0.46300295817729353,0.28385001101495083,0.2690744692552801,0.6774885850033965,0.5787394441339279
S043,T1,3.054595155789751e-11,1.1974786193020174e-11,1.4907228836716728,5.489257604422753,-12.233132287808518,2.7646150753866916e-11,1.4532332071276484e-11,1.4077262218731634,25.480347661440106,12.497270441898886,2.00550140927379e-11,8.972625993625991e-12,1.429521837111723,33.9562242815752,8.22362336606143,0.5247797714398241,0.45555067063781696,0.3103970461811093,0.30263647786487846,0.7436370328600882,0.6160951905681841
S043,T2,2.556194318216473e-11,1.0348937526503139e-11,1.4088983129343813,-27.337904500944443,-3.0523789150930654,2.8202410177967148e-11,1.443808172363999e-11,1.3378821973329598,-6.405288069006544,17.76717805387943,2.102267138220871e-11,9.035297991186043e-12,1.326579519502675,-5.38568895228951,5.5729226075963005,0.6746535981626723,0.48537672075649363,0.3843373887345871,0.3105992114723279,0.6554384392165735,0.5669271338157548
S044,T0,1.3148845454698076e-10,1.524138367377886e-11,1.543798930729651,,,1.2874645866259608e-10,1.494243997566118e-11,1.4108199032896915,,,1.3001770320903085e-10,1.1726678447078782e-11,1.4480361454600001,,,0.7401590773954516,0.6486897313203093,0.47200698426740495,0.314563386865482,0.7555905295244232,0.6196465277553129
S044,T1,1.4743707319346686e-10,1.3345138462120186e-11,1.4352411546263175,11.202972914775527,-16.241933763488216,1.5620272477543908e-10,1.3722773865939358e-11,1.5043201446837655,12.26682820694195,-6.310490428710143,1.2794961287356995e-10,1.1016317629462915e-11,1.4312457489821568,-21.7245789757649,-0.8731058905104061,0.79151429460546,0.6754746281059795,0.5839399608730412,0.3443480779442535,0.8257355326115333,0.640673460323475
S044,T2,1.1010161199712177e-10,1.1579659899758505e-11,1.6070821987416413,-7.621686691161045,-8.844237942414622,1.2095677158856076e-10,1.3147724858808038e-11,1.5823989169860129,-2.0066686889782837,0.6999794682485485,1.1633288284612396e-10,1.0653976333100874e-11,1.549333988364395,-15.96718375692764,12.685271810414042,0.8046548692866194,0.6670967263237214,0.5629222907611673,0.3442092122150063,0.7944766602321909,0.630495732744416
S045,T0,5.654889870321485e-11,1.972481621861195e-11,1.6301314083860816,,,5.5923642600792615e-11,1.885571449372388e-11,1.4666198342413737,,,3.421982520888552e-11,1.3547074971690182e-11,1.6676513794780696,,,0.8372400178197631,0.6609811867597967,0.5808353701701965,0.3103712312808699,0.8067168388188244,0.5837444741328859
S045,T1,5.491856160415938e-11,1.778350424408853e-11,1.6770868559860639,15.137642553601138,-15.126951923999021,5.215720085617323e-11,1.4734979757812047e-11,1.555611046891457,21.080102101608283,-18.933048043099294,3.1126061606108174e-11,1.148866680957572e-11,1.7841548698428358,34.730032753261156,-4.954527776535098,0.8208606685258826,0.6447788791162024,0.6142180045348199,0.3071945932590406,0.8498557715064097,0.6128397436080892
S045,T2,6.243359547877282e-11,1.6526092259126915e-11,1.5792357390432772,18.074061076197488,-29.314636954894958,6.234873105519632e-11,1.3549564507403452e-11,1.4673902547780857,24.146762777091254,-27.664326115964645,3.6801013804543854e-11,1.1833082884739634e-11,1.6949667094635075,26.055842770574472,-15.15142621129656,0.8676870367170078,0.6575155769526349,0.6319697482192209,0.30654234290068255,0.8321962037531244,0.5886402258368061
S046,T0,2.6958225470856e-11,8.710654315962209e-12,1.4291412445146108,,,3.303440511511375e-11,1.1836619518367516e-11,1.449764378631297,,,2.6508472649354146e-11,9.36653852918072e-12,1.5190792740400105,,,0.7956137349515824,0.7380850071259281,0.691927874084729,0.5573036596862276,0.8267017296228736,0.7155968742474557
S046,T1,2.5774702698343383e-11,8.38968050211198e-12,1.5451152508036659,0.9726923979908498,14.630541570811872,3.093118082801943e-11,1.1084666829804345e-11,1.5765672455995856,-1.6704691071611186,11.112443958897975,2.386937148012353e-11,8.579714238838943e-12,1.5680237931555994,-12.916167663344307,3.005276663784834,0.7974650264698699,0.7327489889623203,0.7075878493689864,0.5627854180130651,0.8500222240892241,0.7060891815815898
S046,T2,2.5632391949300088e-11,8.259807009028391e-12,1.4636686215795935,-12.759868870215376,-5.60774476065229,3.123326514023459e-11,1.113661381453468e-11,1.4161872851079556,-3.4246728396943307,-8.50198530825942,2.4640769587406934e-11,9.0735682476109e-12,1.4775274975185064,1.4167233962810297,3.133926699686541,0.8129241469777443,0.7272506124298127,0.7013410042736954,0.541945843289688,0.8388492812043333,0.7091290350395664
S047,T0,5.736541283821227e-12,1.3909202288292497e-12,1.1098722836822172,,,5.936276827213509e-12,1.390349600652089e-12,1.125272170874385,,,3.5750863350094797e-12,9.739707772482726e-13,1.1203396019605325,,,0.9100437028225807,0.8901148095756595,0.7794450861508204,0.7832411038547623,0.9017045369006271,0.8899052705838664
S047,T1,6.058314322868164e-12,1.3941993551057359e-12,1.0918298564323572,61.91329065967117,3.271822025341204,6.41186762524231e-12,1.3959243786932504e-12,1.1343345966609848,45.49325443977047,8.621116084721104,3.889599637805415e-12,9.73936024230693e-13,1.258387830476665,35.272357411642176,12.629533387375186,0.9050866702727864,0.8763169430606503,0.7887960766232669,0.7792391852521947,0.9115208177815739,0.892291423768718
S047,T2,4.956213830508629e-12,1.3162667147915027e-12,1.183679490625135,-5.353340775812536,21.28304095665803,5.241850690775753e-12,1.2678962386648685e-12,1.1935173333796625,-4.618194130818601,31.554165888147995,3.2500177108289904e-12,9.022229476542303e-13,1.23709555819366,-1.028443816286835,21.360882294676443,0.9105715492022287,0.8980367611703332,0.7570434991592614,0.7976235725007547,0.8867081780990189,0.8962099320443613
S048,T0,4.193620651873863e-10,2.8611326002539104e-11,1.2946891503218814,,,4.526150427574041e-10,3.3446959367629897e-11,1.294683953316396,,,3.2885976947995403e-10,2.381939090095246e-11,1.2684977206691774,,,0.6726980923638904,0.6277066011230827,0.41418978921916844,0.438473739309056,0.7050478861827582,0.7143197377006913
